# ATENCAO: todos os fluxos deste arquivo sao SUPOSICOES; nao sao dados reais da Amanda nem das empresas citadas.
# O caso central reaproveita tickets, cadencias e dispersoes sinteticas de motor/arquetipos.py.
# Os casos baixo e alto aplicam 0,5x e 2,0x ao volume central; esses multiplicadores nao vieram de dados observados.
# Wise, Nomad, AstroPay e BCB sao referencias publicas de escala, nao fontes do fluxo projetado.
# Cada Ordem continua sendo a posicao liquida que o cliente decidiu enviar; nao ha autonetting adicional.
cenario_custo,nome_mix,n_clientes,janela_dias,horizonte_dias,cenario_fluxo,descricao_custo,descricao_fluxo,multiplicador_fluxo,natureza_do_fluxo,n_sementes,volume_anual_central_brl_p10,volume_anual_central_brl_p50,volume_anual_central_brl_p90,volume_anual_assumido_brl_p10,volume_anual_assumido_brl_p50,volume_anual_assumido_brl_p90,economia_bps_escala_assumida_p10,economia_bps_escala_assumida_p50,economia_bps_escala_assumida_p90,economia_anual_assumida_brl_p10,economia_anual_assumida_brl_p50,economia_anual_assumida_brl_p90,fracao_economia_positiva
sem_carry,outbound_extremo,8,7,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,241851728.450000,264018553.890000,282969118.070000,120925864.225000,132009276.945000,141484559.035000,25.376413,30.989332,36.298522,337222.288592,406070.521557,478350.774124,1.000000
sem_carry,outbound_extremo,8,7,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,241851728.450000,264018553.890000,282969118.070000,241851728.450000,264018553.890000,282969118.070000,23.200720,28.662003,33.873499,613988.645629,750807.878515,894403.513036,1.000000
sem_carry,outbound_extremo,8,7,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,241851728.450000,264018553.890000,282969118.070000,483703456.900000,528037107.780000,565938236.140000,22.073017,27.508197,32.685150,1168076.057493,1439822.375853,1726487.034604,1.000000
base_hipotetica,outbound_extremo,12,1,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,23.279623,27.142424,31.062700,426858.476959,498753.442697,580725.581590,1.000000
base_hipotetica,outbound_extremo,12,1,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,20.476526,24.341667,28.318260,749916.949977,894192.116399,1057759.114739,1.000000
base_hipotetica,outbound_extremo,12,1,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,19.074978,22.920686,26.890854,1397286.886653,1682920.999801,2012812.762618,1.000000
sem_spread,outbound_extremo,12,1,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,19.202730,22.466281,25.542597,352923.099343,411221.603986,473866.892061,1.000000
sem_spread,outbound_extremo,12,1,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,16.477302,19.596265,22.691125,604659.932027,719923.211048,846533.795752,1.000000
sem_spread,outbound_extremo,12,1,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,15.105532,18.166876,21.265389,1106816.116881,1336458.147104,1589179.719536,1.000000
sem_tarifa_fixa,outbound_extremo,12,1,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,17.681441,21.503608,25.441385,324711.484816,393990.615007,477673.509421,1.000000
sem_tarifa_fixa,outbound_extremo,12,1,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,17.681441,21.503608,25.441385,649422.969631,787981.230014,955347.018841,1.000000
sem_tarifa_fixa,outbound_extremo,12,1,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,17.681441,21.503608,25.441385,1298845.939262,1575962.460029,1910694.037682,1.000000
iof_incerto_zero,outbound_extremo,12,1,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,16.701746,19.159886,21.978611,308994.207533,350411.287353,403410.546039,1.000000
iof_incerto_zero,outbound_extremo,12,1,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,13.904004,16.321083,19.201385,515021.623723,597707.893438,703221.101597,1.000000
iof_incerto_zero,outbound_extremo,12,1,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,12.505133,14.918982,17.771241,927827.877244,1092865.788810,1303022.200611,1.000000
piso_sem_componentes_incertos,outbound_extremo,12,1,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,7.042998,8.737182,10.661295,130372.656282,160098.798510,195567.499427,1.000000
piso_sem_componentes_incertos,outbound_extremo,12,1,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,7.042998,8.737182,10.661295,260745.312564,320197.597020,391134.998853,1.000000
piso_sem_componentes_incertos,outbound_extremo,12,1,365,alto_2_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,7.042998,8.737182,10.661295,521490.625129,640395.194040,782269.997706,1.000000
carry_25bps,outbound_extremo,12,1,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,19.857886,23.184747,26.352649,363608.553983,425677.458476,491607.554684,1.000000
carry_25bps,outbound_extremo,12,1,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,17.125542,20.328677,23.557006,627495.770924,748044.211191,881095.121736,1.000000
carry_25bps,outbound_extremo,12,1,365,alto_2_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,15.760701,18.931739,22.159185,1154495.726255,1390728.409290,1659736.486303,1.000000
combinado_severo,outbound_extremo,12,1,365,baixo_0_5x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,3.570153,4.662368,6.007798,66291.123183,86007.081389,109237.683464,1.000000
combinado_severo,outbound_extremo,12,1,365,central_1_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,3.570153,4.662368,6.007798,132582.246366,172014.162777,218475.366928,1.000000
combinado_severo,outbound_extremo,12,1,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,3.570153,4.662368,6.007798,265164.492733,344028.325554,436950.733856,1.000000
sem_carry,outbound_extremo,12,1,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,23.893911,27.869791,32.040606,439086.024863,512623.118877,597822.971915,1.000000
sem_carry,outbound_extremo,12,1,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,21.090814,25.101838,29.170372,774372.045784,920406.229193,1093705.856018,1.000000
sem_carry,outbound_extremo,12,1,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,19.689266,23.686931,27.734690,1444944.087628,1735972.449825,2084931.709952,1.000000
base_hipotetica,outbound_extremo,12,7,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,23.313178,27.276401,31.270877,426858.476959,499821.817695,583300.755459,1.000000
base_hipotetica,outbound_extremo,12,7,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,20.640961,24.416594,28.531044,750151.843580,894940.492539,1062521.501768,1.000000
base_hipotetica,outbound_extremo,12,7,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,19.161198,23.003096,27.147800,1402623.695485,1683784.223511,2021395.891054,1.000000
sem_spread,outbound_extremo,12,7,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,19.339269,22.572427,25.639253,353340.402986,413687.642057,476763.043005,1.000000
sem_spread,outbound_extremo,12,7,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,16.608392,19.714943,22.820251,605587.461908,722258.122204,849286.088637,1.000000
sem_spread,outbound_extremo,12,7,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,15.184894,18.272774,21.474411,1110454.938963,1338916.248581,1594332.179900,1.000000
sem_tarifa_fixa,outbound_extremo,12,7,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,17.713773,21.559619,25.737781,324967.973212,394796.383486,480021.366566,1.000000
sem_tarifa_fixa,outbound_extremo,12,7,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,17.713773,21.559619,25.737781,649935.946424,789592.766972,960042.733132,1.000000
sem_tarifa_fixa,outbound_extremo,12,7,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,17.713773,21.559619,25.737781,1299871.892848,1579185.533943,1920085.466265,1.000000
iof_incerto_zero,outbound_extremo,12,7,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,16.641730,19.142326,21.917325,307650.803498,349806.650201,402058.215054,1.000000
iof_incerto_zero,outbound_extremo,12,7,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,13.821867,16.310850,19.167588,512478.342269,597029.576324,700359.447070,1.000000
iof_incerto_zero,outbound_extremo,12,7,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,693189195.080000,736680961.200000,784750866.100000,12.446104,14.882188,17.771239,923005.345436,1092096.912362,1300135.858528,1.000000
piso_sem_componentes_incertos,outbound_extremo,12,7,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,173297298.770000,184170240.300000,196187716.525000,7.012774,8.679464,10.653745,129726.474039,159906.488329,195601.238414,1.000000
piso_sem_componentes_incertos,outbound_extremo,12,7,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,346594597.540000,368340480.600000,392375433.050000,346594597.540000,368340480.600000,392375433.050000,7.012774,8.679464,10.653745,259452.948078,319812.976657,391202.476828,1.000000
